index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
202361,17:26:46.961000,871,0,35.39964,-46,-10.54623,7585,925
202369,17:26:46.971000,2109,0,35.39964,-55,-9.95503,8161,925
202377,17:26:46.981000,1292,0,35.39964,-27,-10.4032,7922,925
202385,17:26:46.991000,1414,0,35.39964,-53,-10.04085,7872,925
202393,17:26:47.001000,878,0,35.39964,-41,-9.78339,7954,925
202401,17:26:47.011000,1460,0,37.36629,-29,-11.1565,7609,925
202409,17:26:47.021000,1457,0,33.43299,-22,-10.70833,8175,925
202417,17:26:47.031000,2285,0,35.39964,-24,-10.42227,7914,925
202425,17:26:47.041000,1062,0,35.39964,-41,-10.4032,7909,925
202433,17:26:47.051000,1296,0,35.39964,-36,-9.98364,7954,925
202441,17:26:47.061000,1179,0,35.39964,-36,-10.79415,7596,925
202449,17:26:47.071000,1394,0,37.36629,-17,-10.6988,8147,925
202457,17:26:47.081000,1453,0,35.39964,-34,-10.22202,7923,925
202465,17:26:47.091000,1222,0,33.43299,-41,-10.53669,7902,925
202473,17:26:47.101000,1609,0,35.39964,-41,-10.04085,7955,925
202481,17:26:47.111000,1683,0,33.43299,-46,-10.28877,7615,925
202489,17:26:47.121000,1804,0,33.43299,-39,-10.89904,8140,925
202497,17:26:47.131000,1382,0,35.39964,-60,-9.85968,7952,925
202505,17:26:47.141000,1750,0,35.39964,-34,-10.46995,7885,925
202513,17:26:47.151000,1617,0,35.39964,-29,-10.00271,7959,925
202521,17:26:47.161000,1550,0,35.39964,-67,-10.07899,7625,925
202529,17:26:47.171000,1710,0,33.43299,-41,-10.8609,8124,925
202537,17:26:47.181000,1496,0,35.39964,-41,-10.54623,7921,925
202545,17:26:47.191000,1488,0,33.43299,-48,-10.50809,7884,925
202553,17:26:47.201000,1183,0,33.43299,-51,-10.68926,7966,925
202561,17:26:47.211000,1742,0,35.39964,-41,-10.09806,7609,925
202569,17:26:47.221000,1367,0,33.43299,-24,-10.78462,8150,925
202577,17:26:47.231000,1187,0,35.39964,-51,-10.90858,7920,925
202585,17:26:47.241000,1664,0,35.39964,-34,-10.5653,7904,925
202593,17:26:47.251000,1500,0,35.39964,-39,-10.54623,7964,925
202601,17:26:47.261000,1968,0,33.43299,-53,-10.14574,7618,925
202609,17:26:47.271000,1503,0,33.43299,-36,-10.39366,8118,925
202617,17:26:47.281000,1250,0,35.39964,-39,-11.00393,7927,925
202625,17:26:47.291000,2019,0,33.43299,-20,-10.34599,7869,925
202633,17:26:47.301000,1371,0,33.43299,-20,-10.41273,7963,925
202641,17:26:47.311000,1535,0,35.39964,-41,-10.19342,7617,925
202649,17:26:47.321000,1769,0,35.39964,-31,-9.83107,8119,925
202657,17:26:47.331000,1390,0,35.39964,-48,-10.87044,7924,925
202665,17:26:47.341000,1117,0,35.39964,-29,-10.57484,7857,925
202673,17:26:47.351000,2039,0,35.39964,-53,-10.20295,7995,925
202681,17:26:47.361000,1406,0,33.43299,-43,-10.49855,7625,925
202689,17:26:47.371000,1183,0,33.43299,-46,-9.72618,8104,925
202697,17:26:47.381000,1117,0,33.43299,-53,-10.59391,7955,925
202705,17:26:47.391000,1507,0,35.39964,-51,-10.58437,7864,925
202713,17:26:47.401000,1218,0,35.39964,-34,-10.2411,7982,925
202721,17:26:47.411000,1066,0,35.39964,-39,-10.2697,7658,925
202729,17:26:47.421000,1312,0,33.43299,-24,-10.00271,8119,925
202737,17:26:47.431000,1394,0,33.43299,-41,-9.99317,7940,925
202745,17:26:47.441000,1054,0,33.43299,-15,-10.84183,7858,925
202753,17:26:47.451000,1292,0,33.43299,-36,-9.99317,7981,925
202761,17:26:47.461000,1316,0,37.36629,-48,-10.65112,7639,925
202769,17:26:47.471000,1437,0,35.39964,-20,-10.02178,8084,925
202777,17:26:47.481000,1207,0,35.39964,-34,-9.96457,7930,925
202785,17:26:47.491000,1156,0,35.39964,-27,-10.96579,7867,925
202793,17:26:47.501000,1667,0,35.39964,-53,-10.4318,7979,925
202801,17:26:47.511000,1492,0,33.43299,-43,-10.2697,7648,925
202809,17:26:47.521000,1054,0,33.43299,-34,-10.47948,8074,925
202817,17:26:47.531000,1589,0,35.39964,-34,-9.68804,7949,925
202825,17:26:47.541000,1476,0,35.39964,-65,-10.46041,7864,925
202833,17:26:47.551000,957,0,33.43299,-29,-10.90858,7980,925
202841,17:26:47.561000,1339,0,33.43299,-34,-10.4032,7645,925
202849,17:26:47.571000,1214,0,35.39964,-31,-10.49855,8069,925
202857,17:26:47.581000,2027,0,35.39964,-39,-10.18388,7962,925
202865,17:26:47.591000,1484,0,35.39964,-53,-10.02178,7889,925
202873,17:26:47.601000,1289,0,33.43299,-20,-11.01347,7981,925
202881,17:26:47.611000,1312,0,33.43299,-60,-10.30784,7639,925
202889,17:26:47.621000,1339,0,33.43299,-34,-10.63205,8059,925
202897,17:26:47.631000,1601,0,37.36629,-67,-10.28877,7938,925
202905,17:26:47.641000,1730,0,33.43299,-39,-10.17435,7865,925
202913,17:26:47.651000,1640,0,35.39964,-39,-10.89904,7981,925
202921,17:26:47.661000,1640,0,33.43299,-43,-10.67019,7649,925
202929,17:26:47.671000,734,0,33.43299,-34,-10.23156,8047,925
202937,17:26:47.681000,1011,0,35.39964,-27,-10.45088,7938,925
202945,17:26:47.691000,1300,0,35.39964,-62,-10.05039,7874,925
202953,17:26:47.701000,1519,0,35.39964,-43,-10.82276,7981,925
202961,17:26:47.711000,1539,0,33.43299,-31,-11.06115,7641,925
202969,17:26:47.721000,1386,0,33.43299,-24,-10.12667,8040,925
202977,17:26:47.731000,902,0,35.39964,-34,-10.54623,7943,925
202985,17:26:47.741000,1050,0,35.39964,-34,-9.96457,7905,925
202993,17:26:47.751000,1304,0,35.39964,-36,-10.22202,7991,925
203001,17:26:47.761000,1457,0,33.43299,-65,-10.76555,7654,925
203009,17:26:47.771000,1554,0,33.43299,-17,-10.22202,8039,925
203017,17:26:47.781000,976,0,35.39964,-29,-10.47948,7938,925
203025,17:26:47.791000,1597,0,35.39964,-46,-10.30784,7879,925
203033,17:26:47.801000,1285,0,33.43299,-46,-9.9741,7988,925
203041,17:26:47.811000,1464,0,35.39964,-34,-10.82276,7626,925
203049,17:26:47.821000,972,0,35.39964,-43,-10.37459,8040,925
203057,17:26:47.831000,957,0,33.43299,-22,-10.15528,7948,925
203065,17:26:47.841000,1394,0,33.43299,-36,-10.60344,7881,925
203073,17:26:47.851000,1261,0,33.43299,-41,-10.07899,7986,925
203081,17:26:47.861000,1093,0,33.43299,-34,-10.45088,7637,925
